symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
DHR,2016-12-31,USD,3477800000,968900000,None,258300000,611300000,1116900000,619600000,161400000,-3100000,2492100000,-843400000,-3098500000,-3778500000,None,None,None,378300000,378300000,None,0,1782100000,0,185800000,None,-333400000,130700000,-417124000,5122569000,715881000,498542000,498542000,13304000,191045000,12117422000,4250125000,3720330000,None,None,None,132515000,129524000,None,2692000,27039000,2554902000,257812000,168411000,None,None,None,2321259000,None,1520530000,0,1520530000,1520530000,None,29121000,2567667000,306835000,1098703000,47504000,465208000,524055000,1155677000,631622000,100696000,-564945000,87242000,None,1716288000,None,-88336000,-83253000,5083000,-84466000,-1609000,None,None,-659599000,-242475000,9792000,-417124000,-415774000,-564945000,None,Common Stock,Coterra Energy Inc,"Coterra Energy Inc., an independent oil and gas company, explores, exploits, develops, produces and markets oil and gas properties in the United States. The company is headquartered in Houston, Texas.",858470,NYSE,USD,USA,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,"840 GESSNER ROAD, SUITE 1400, HOUSTON, TX, US",December,2021-09-30,18476356000,916338000,25.84,0.141,5.82,0.42,0.0192,0.879,4.858,0.181,0.277,0.0733,0.158,1939541000,760715000,0.879,0,0.925,27.52,25.84,5.84,9.53,7.9,11.47,22.28,-0.205,24.39,13.75,21.3,19.16,813578000,2021-11-24,2021-11-12,77.8400,-0.1619294
DRI,2017-12-31,USD,1829000000,38600000,None,115200000,2600000,272900000,318300000,6500000,-5000000,479100000,-1070800000,129200000,0,230200000,230200000,None,279100000,279100000,None,113100000,500000000,None,-9300000,None,-41700000,None,444550000,32229000000,1134000000,314000000,314094000,None,397585000,31431114000,12933000000,7500000000,15983000000,5962000000,10021000000,None,None,94000,139000000,879000000,19890000000,1292000000,249000000,457116000,115000000,115251000,18598406000,None,16159620000,115251000,None,16159620000,339000000,2554000000,12339000000,None,-4504616000,4000000,406280673,6000450000,4255000000,2020821000,399000000,967000000,426000000,None,457120000,18761000,0,18761000,0,3665666000,1000000,914000000,1242408000,418550000,-26000000,3525000,366000000,368000000,418550000,2282770000,Common Stock,Crown Castle International Corp. (REIT),"Crown Castle is a real estate investment trust and provider of shared communications infrastructure in the United States. Its network includes over 40,000 cell towers and nearly 80,000 route miles of fiber supporting small cells and fiber solutions. Headquartered in Houston, Texas, the company has 100 offices nationwide.",1051470,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,"1220 AUGUSTA DRIVE, SUITE 600, HOUSTON, TX, US",December,2021-12-31,72430592000,3613000000,66.32,3.587,19.12,5.46,0.0356,2.527,14.68,0.173,0.319,0.0325,0.131,6340000000,4347000000,2.527,-0.299,0.108,198.83,66.32,41.49,11.42,8.5,15.28,27.84,0.539,209.87,141.87,185.6,187.78,432215000,2022-03-31,2022-03-14,96.0200,0.320407
DVA,2017-12-31,USD,1913166000,811706000,None,-90474000,186875000,544129000,905250000,156305000,18625000,830555000,-1364732000,-766257000,None,802949000,802949000,None,211467000,211467000,None,None,50991960000,None,-781697000,None,-225285000,254000,5471000000,35739000000,1915000000,401000000,419000000,372000000,970000000,32201000000,31764000000,12560000000,63000000,63000000,63000000,None,1686000000,18000000,154000000,374000000,21018000000,1894000000,847000000,None,19000000,19000000,12440000000,None,11790000000,19000000,None,11790000000,161000000,650000000,14721000000,None,14084000000,890000000,896000000,6555000000,10880000000,4325000000,1061000000,3720000000,2914000000,None,7688000000,None,-546000000,13000000,546000000,18000000,8000000,1315000000,1315000000,3142000000,-2329000000,546000000,5471000000,5625000000,3688000000,5003000000,Common Stock,CSX Corporation,"CSX Corporation is an American holding company focused on rail transportation and real estate in North America, among other industries. Based in Richmond, Virginia, USA after the merger, in 2003 the CSX Corporation headquarters moved to Jacksonville, Florida.",277948,NASDAQ,USD,USA,ENERGY & TRANSPORTATION,"RAILROADS, LINE-HAUL OPERATING","500 WATER STREET, 15TH FLOOR, JACKSONVILLE, FL, US",December,2021-12-31,75255218000,6643000000,20.42,1.421,6.13,0.373,0.012,1.68,5.57,0.302,0.417,0.0813,0.284,12522000000,6643000000,1.68,0.271,0.213,39.96,20.42,19.27,6.01,5.64,7.23,12.77,1.232,37.9,28.73,35.46,33.73,2193390000,2022-03-15,2022-02-25,72.2500,0.1253894
DE,2017-12-31,USD,2196000000,903000000,None,968000000,2144200000,1716000000,2592300000,839000000,1305000000,2159000000,-1662000000,4286000000,1310000000,6000000,6200000,None,764000000,764000000,None,None,8702200000,None,522500000,None,4999100000,157100000,999000000,18075000000,8928000000,1369000000,1567000000,3166000000,3770000000,9153000000,3927000000,4131000000,2055000000,973000000,1082000000,1354000000,1156000000,198000000,577000000,966000000,9911000000,5677000000,2579000000,767000000,418000000,355000000,3953000000,None,2364000000,63000000,2301000000,2444000000,2180000000,134000000,7259000000,4905000000,11464000000,2210000000,165501280,5100000000,20428000000,15328000000,15338000000,2334000000,2429000000,754000000,3834000000,18000000,-81000000,18000000,81000000,-71000000,94000000,467000000,692000000,2370000000,1371000000,81000000,994000000,1317000000,2334000000,3143000000,Common Stock,Cummins Inc,"Cummins is a Columbus, Indiana based multinational corporation that designs, manufactures, and distributes engines, filtration, and power generation products. Cummins also services engines and related equipment, including fuel systems, controls, air handling, filtration, emission control, electrical power generation systems, and trucks.",26172,NYSE,USD,USA,TECHNOLOGY,ENGINES & TURBINES,"500 JACKSON ST, BOX 3005 MAIL CODE 60207, COLUMBUS, IN, US",December,2021-12-31,29033746000,2969000000,13.95,1.417,59.47,5.6,0.0285,14.61,166.12,0.0887,0.0962,0.0623,0.235,24021000000,5695000000,14.61,-0.186,0.003,269.34,13.95,12.47,1.209,3.665,1.352,9.22,1.026,270.46,198.13,222.36,233.61,142427000,2022-03-03,2022-02-17,156.5100,0.5189247
DAL,2017-12-31,USD,5023000000,3795000000,None,992000000,787000000,2200000000,3891000000,428000000,397000000,3577000000,-5266000000,-730000000,636000000,1677000000,1677000000,None,731000000,731000000,None,None,2454000000,None,-1677000000,None,-948000000,None,6622000000,95131000000,31229000000,1696000000,1807000000,15296000000,13181000000,63902000000,10292000000,13998000000,52081000000,13630000000,38451000000,None,112000000,111000000,945000000,1417000000,57436000000,30648000000,8863000000,53000000,4821000000,1276000000,26788000000,None,27002000000,3545000000,22181000000,28278000000,16964000000,1277000000,37691000000,37796000000,43556000000,17000000,1014000000,28545000000,184786000000,156220000000,153448000000,9538000000,3425000000,None,18809000000,21000000,0,1062000000,1062000000,184765000000,-208000000,1700000000,2480000000,8259000000,1637000000,1062000000,6606000000,6762000000,9321000000,11801000000,Common Stock,CVS Health Corporation,"CVS Health (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; Aetna, a health insurance provider, among many other brands. The company's headquarters is in Woonsocket, Rhode Island.",64803,NYSE,USD,USA,TRADE & SERVICES,RETAIL-DRUG STORES AND PROPRIETARY STORES,"ONE CVS DR., WOONSOCKET, RI, US",December,2021-12-31,136894792000,18289000000,17.53,1.668,56.79,2,0.0215,5.95,220.56,0.0272,0.0474,0.0371,0.109,290912010000,50849000000,5.95,0.29,0.1,117.24,17.53,12.33,0.471,1.786,0.676,11.33,0.798,111.25,66.66,104.03,90.77,1312510000,2022-02-01,2022-01-20,56.0000,0.1384428
XRAY,2017-09-30,USD,563400000,191200000,None,-5000000,42100000,271700000,125000000,75100000,-65400000,431400000,60000000,-526200000,-44100000,813900000,813900000,None,64600000,64600000,None,None,None,None,-772900000,None,99300000,2100000,1038400000,12184600000,1007800000,1007800000,1007800000,9237100000,None,492900000,325000000,226200000,80000000,80000000,80000000,0,0,9300000,9300000,521100000,4437000000,78800000,None,3600000,None,420000000,1200000000,None,6952700000,399700000,1200000000,6952700000,511100000,420000000,7747100000,194900000,4946000000,3800000,374986079,3048200000,14091000000,11042800000,40200000,13873800000,1471600000,None,88500000,None,-129300000,14500000,129300000,251100000,25500000,49400000,54700000,1602100000,563700000,129300000,1038400000,1038400000,1731400000,1656800000,Common Stock,D.R. Horton Inc,"D.R. Horton, Inc. is a home construction company incorporated in Delaware and headquartered in Arlington, Texas.",882184,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,OPERATIVE BUILDERS,"D.R. HORTON TOWER, 301 COMMERCE STREET, SUITE 500, FORT WORTH, TX, US",September,2021-12-31,30481875000,5910000000,6.91,0.86,44.25,0.825,0.0109,12.45,80.48,0.157,0.202,0.163,0.316,28894200000,7444600000,12.45,0.481,0.189,119.17,6.91,5.43,1.055,1.886,1.122,5.54,1.686,110.16,71.92,94.08,92.96,354358000,2022-02-25,2022-02-16,59.8100,0.0063941
DVN,2017-12-31,USD,2909000000,481000000,None,315000000,334000000,1008000000,1614000000,276000000,None,1078000000,-2210000000,9000000,None,None,None,None,127000000,127000000,None,None,None,None,501000000,None,714000000,6000000,2492100000,46648600000,6850000000,630300000,630300000,1840800000,3521800000,39798600000,2223400000,2519400000,33435700000,11667100000,21768600000,45400000,45400000,0,857100000,538300000,20290400000,4792300000,1509900000,770900000,194700000,194700000,17220000000,None,10522100000,194700000,10327400000,10522100000,2421700000,5161100000,26358200000,None,22806100000,8100000,696600000,8571300000,18329700000,9758400000,6947500000,2572300000,5042600000,956400000,8024400000,7500000,-162700000,-22600000,140100000,0,72800000,538100000,661000000,2863100000,371000000,162700000,2172200000,3519600000,3003200000,3664200000,Common Stock,Danaher Corporation,"Danaher Corporation is an American globally diversified conglomerate with its headquarters in Washington, D.C.. The company designs, manufactures, and markets professional, medical, industrial, and commercial products and services. The company's 3 platforms are Life Sciences, Diagnostics, and Environmental & Applied Solutions.",313616,NYSE,USD,USA,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL","2200 PENNSYLVANIA AVE. N.W., SUITE 800W, WASHINGTON, DC, US",December,2021-12-31,199545635000,9633000000,32.41,1.741,58.6,0.84,0.0032,8.62,41.22,0.218,0.254,0.0586,0.149,29453001000,17952000000,8.62,0.444,0.205,342.92,32.41,25.58,6.78,4.552,7.25,21.35,0.761,333.51,210.57,293.96,294.71,714577000,2022-01-28,2021-12-29,41.4000,-0.0934968
DXCM,2017-05-28,USD,92000000,3800000,None,25900000,38100000,16100000,66000000,31800000,-400000,-50200000,-144400000,399100000,75000000,0,0,None,None,None,None,10100000,464000000,0,10100000,None,347000000,300000,479100000,5292300000,587900000,233100000,233100000,178900000,75900000,4724500000,2272300000,1962100000,2172000000,970300000,1201700000,None,None,None,100100000,280200000,3190600000,1289200000,249500000,388600000,3200000,0,2169000000,None,936600000,3200000,936600000,936600000,445900000,536400000,2101700000,7800000,560100000,1614600000,125400000,1329700000,7147300000,6219800000,5600800000,677500000,627400000,None,622200000,None,-34400000,1300000,34400000,10200000,None,None,272900000,633900000,154800000,34400000,482500000,503200000,668300000,941200000,Common Stock,Darden Restaurants Inc,"Darden Restaurants, Inc. is an American multi-brand restaurant operator headquartered in Orlando.",940944,NYSE,USD,USA,TRADE & SERVICES,RETAIL-EATING PLACES,"1000 DARDEN CENTER DRIVE, ORLANDO, FL, US",May,2021-11-30,18530198000,1334700000,20.74,1.31,19.82,3.45,0.0316,7.0,65.95,0.107,0.117,0.0616,0.369,8590399000,1493500000,7.0,1.017,0.372,165.77,20.74,16.84,2.157,7.27,2.628,16.76,1.444,161.91,125.8,143.54,144.89,127724000,2022-02-01,2022-01-07,66.8400,0.0364398
FANG,2017-12-31,USD,889000000,57668000,None,82874000,6834000,327000000,3251558000,97314000,2000000,517000000,-3132000000,689000000,370000000,0,0,None,37000000,0,None,370000000,None,None,370702000,None,-1554128000,None,663618000,18974536000,8770701000,508234000,551750000,181799000,2137109000,9995996000,3149213000,3103662000,6724106000,113827000,6610279000,326745000,37695000,43516000,112058000,47287000,13077110000,3067520000,509116000,None,178213000,178213000,9528790000,None,23300364000,178213000,None,23300364000,579005000,365325000,4690029000,0,3633713000,182000,182462278,7851864000,10876634000,2605526000,7640005000,1812755000,1064026000,None,2065393000,None,-425517000,-430634000,425517000,6273000,17665000,None,559911000,987477000,323859000,430634000,901277000,766496000,1812755000,1972905000,Common Stock,DaVita Inc,DaVita Inc. provides kidney dialysis services through a network of outpatient dialysis centers in the United States.,927066,NYSE,USD,USA,LIFE SCIENCES,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC","2000 16TH STREET, DENVER, CO, US",December,2021-12-31,10984628000,2451048000,12.88,1.329,7.77,0,0,8.9,110.41,0.0842,0.152,0.0649,0.46,11618797000,3646383000,8.9,0.193,0.013,127,12.88,14.49,0.945,14.65,1.942,9.08,1.227,136.48,94.38,111.56,116.57,95852000,None,None,126.2500,0.2492579
DLR,2017-10-29,USD,1023305000,264005000,None,-16384000,17163000,1770000,1566383000,-73717000,None,256267000,-1357153000,321200000,2140930000,None,182500000,182500000,715209000,646407000,68802000,405437000,104000000,None,228809000,None,-12648000,3793000,2159000000,65786000000,13239000000,9334900000,9334900000,3904100000,None,7039700000,5068000000,None,1251300000,218000000,1033000000,4792900000,182500000,451600000,36909700000,-5953600000,56211800000,30337700000,None,None,None,14153700000,25891300000,None,4118700000,14153700000,25891300000,4118700000,11371100000,7417900000,9557300000,15460800000,25301300000,4281000000,321600000,6019000000,29738000000,23719000000,20101500000,3574000000,3098000000,1373000000,4481500000,1575000000,-899500000,-500000,899000000,42000000,-23500000,726000000,18000000,3130000000,971000000,899500000,2159200000,3221000000,4029000000,4047000000,Common Stock,Deere & Company,"John Deere is the brand name of Deere & Company, an American corporation that manufactures agricultural, construction, and forestry machinery, diesel engines, drivetrains (axles, transmissions, gearboxes) used in heavy equipment, and lawn care equipment.",315189,NYSE,USD,USA,TECHNOLOGY,FARM MACHINERY & EQUIPMENT,"ONE JOHN DEERE PLACE, MOLINE, IL, US",October,2022-01-31,106938196000,8549000000,19.2,1.767,57.92,3.9,0.0124,18.07,143.23,0.127,0.172,0.0617,0.354,44413002000,12188000000,18.07,-0.245,0.05,424.05,19.2,16.58,2.408,6.17,3.49,16.86,0.979,399.73,319.15,367.23,357.89,308197000,2022-02-08,2022-03-30,118.4400,0.267687
DFS,2017-12-31,USD,5208000000,1396000000,0,622000000,502000000,395000000,218000000,None,None,2099000000,-8791000000,4961000000,0,2081000000,2656000000,575000000,527000000,527000000,None,5000000,6186000000,563000000,-2088000000,None,1392000000,None,3205000000,53671000000,7804000000,1814000000,2639000000,916000000,2377000000,45867000000,26563000000,14097000000,14641000000,4847000000,9794000000,825000000,513000000,825000000,1499000000,3309000000,41141000000,18959000000,3634000000,None,3309000000,1067000000,22182000000,None,8440000000,2145000000,6295000000,8440000000,5947000000,2221000000,12530000000,158000000,8256000000,0,708000000,17874000000,41244000000,23370000000,7612000000,5966000000,13523000000,None,35172000000,None,-396000000,-396000000,396000000,41138000000,-70000000,2200000000,2222000000,5500000000,2295000000,396000000,3577000000,3220000000,5896000000,8118000000,Common Stock,Delta Air Lines Inc,"Delta Air Lines, Inc., typically referred to as Delta, is one of the major airlines of the United States and a legacy carrier. It is headquartered in Atlanta, Georgia.",27904,NYSE,USD,USA,ENERGY & TRANSPORTATION,"AIR TRANSPORTATION, SCHEDULED","HARTSFIELD-JACKSON ATLANTA INTL AIRPORT, 1030 DELTA BOULEVARD, ATLANTA, GA, US",December,2021-12-31,26582692000,3087000000,94.41,0.203,6.1,0,0,0.44,47.01,0.0094,-0.0731,-0.0189,0.103,29899000000,2171000000,0.44,0.203,1.384,51.94,94.41,17.48,0.889,7.05,1.698,13.82,1.245,52.28,33.4,40.04,41.42,639930000,2020-03-12,2020-02-19,76.9200,0.0669996
DISCA,2016-12-31,USD,1629000000,421000000,None,265000000,457000000,330000000,135000000,258000000,None,-313000000,-633000000,5951000000,-173000000,603000000,603000000,None,30000000,30000000,None,None,7488000000,None,16000000,None,7009000000,62000000,429900000,11555800000,1743500000,383900000,383900000,517100000,636000000,9773500000,799800000,1055100000,8909600000,2957600000,5952000000,14700000,None,39400000,345600000,102900000,3429900000,767600000,223000000,None,21100000,10100000,2759200000,None,1528200000,11000000,1511100000,1538300000,2700000,399500000,8114300000,1647300000,3948000000,2600000,230100000,2000900000,0,-2000900000,1744400000,454700000,1523000000,128500000,1832600000,2000000,-35900000,2000000,35900000,7400000,20100000,116600000,155100000,439400000,9500000,35900000,431400000,318200000,475300000,630400000,Common Stock,DENTSPLY SIRONA Inc,Dentsply Sirona is an American dental equipment manufacturer and dental consumables producer that markets its products in over 120 countries.,818479,NASDAQ,USD,USA,LIFE SCIENCES,DENTAL EQUIPMENT & SUPPLIES,"SUSQUEHANNA COMMERCE CENTER, 221 W. PHILADELPHIA STREET, YORK, PA, US",December,2021-09-30,12830045000,1004000000,30.86,18.91,23.43,0.42,0.0079,1.902,19.42,0.0985,0.152,0.0445,0.0846,4245000000,1701000000,1.902,0.938,0.194,67.62,30.86,17.21,3.022,2.351,3.293,14.7,0.93,69.16,48.04,54.46,58.91,218607000,2022-01-14,2021-12-30,27.4100,0.0273613
DISCK,2017-12-31,USD,1629000000,421000000,None,265000000,457000000,330000000,135000000,258000000,None,-313000000,-633000000,5951000000,-173000000,603000000,603000000,None,30000000,30000000,None,None,7488000000,None,16000000,None,7009000000,62000000,898000000,30241000000,4791000000,2642000000,2673000000,None,1833000000,40265000000,14584000000,None,3880000000,1497000000,841000000,212000000,None,31000000,400000000,296000000,20987000000,3315000000,1999000000,None,115000000,0,12822000000,None,21014000000,115000000,6749000000,6864000000,828000000,549000000,9254000000,None,702000000,53000000,523000000,5268000000,6501000000,8681000000,3559000000,4154000000,872000000,None,1114000000,None,-459000000,-337000000,459000000,640000000,217000000,None,None,905000000,7000000,336000000,33000000,1010000000,1364000000,1230000000,Common Stock,Devon Energy Corporation,Devon Energy Corporation is an American energy company engaged in hydrocarbon exploration in the American market.,1090012,NYSE,USD,USA,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,"333 W. SHERIDAN AVENUE, OKLAHOMA CITY, OK, US",December,2021-12-31,36663841000,5507000000,13.17,1.089,13.97,1.97,0.0499,4.19,19.78,0.214,0.253,0.134,0.456,13117000000,7414000000,4.19,-0.947,2.003,57.15,13.17,9.07,2.795,3.777,3.245,7.28,2.879,58.03,19.2,48.6,36.73,664200000,2022-03-31,2022-03-11,21.1700,-0.2094847
DISH,2017-12-31,USD,2779507000,1036545000,6925000,219336000,159963000,817564000,431795000,2888000,-37895000,2165407000,-6521553000,-103237000,None,None,None,None,None,None,None,None,1000000000,None,28574000,None,-3844995000,None,-50200000,904100000,744700000,441500000,548600000,45200000,134300000,196200000,145600000,54800000,12100000,12100000,12100000,107100000,14400000,107100000,16600000,1700000,484700000,138900000,46700000,1500000,None,334300000,354500000,6700000,263200000,0,327600000,263200000,89000000,18200000,419400000,0,-671800000,100000,87000000,492100000,718500000,226400000,226400000,-42500000,349200000,185400000,534600000,3300000,-12800000,3300000,12800000,718500000,6700000,16100000,16100000,-48600000,1600000,12800000,-50200000,-51800000,-35800000,-19700000,Common Stock,DexCom Inc,"DexCom, Inc. is a company that develops, manufactures, and distributes continuous glucose monitoring (CGM) systems for diabetes management. It operates internationally with headquarters in San Diego, California, and has a manufacturing facility in Mesa, Arizona.",1093557,NASDAQ,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"6340 SEQUENCE DRIVE, SAN DIEGO, CA, US",December,2021-12-31,39926964000,349800000,265.38,4.325,23.21,0,0,1.55,25.32,0.0632,0.109,0.0363,0.0759,2448500000,1680500000,1.55,-0.027,0.227,576.67,265.38,112.36,16.31,16.44,14.77,95.67,0.861,659.45,318.45,463.4,492.49,97066000,None,None,47.7500,-0.1757293
